pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
656288,Griffin Canning,2024,744,32,100.32905056345798,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,55.17361522745324
682610,Roddery Muñoz,2024,327,18,98.84410759006063,,SP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,58.12908783486981
676614,Bryan Sammons,2024,29,6,93.47802578735418,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,37.757936933589825
650556,Bryan Abreu,2024,597,77,109.35323810266348,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,68.58173361324184
571510,Matthew Boyd,2024,52,8,95.12333239907433,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,41.01255135593453
670241,Darius Vines,2024,79,4,92.25999131206213,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,44.64402174627875
675627,Michael Grove,2024,58,26,103.44184074645834,,RP,KC,101.62355028052868,3.8841799706986913,100.84701108459998,94.38916756702905,117.75906857394762,94.41216685221539,117.71724667640754,54.68127244269422
650671,José Quijada,2024,5,4,102.35632529482625,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,47.388895558420714
680897,Nick Nastrini,2024,62,9,95.72357309151319,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,42.19989965963293
683004,Jack Leiter,2024,75,9,101.6965655663118,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,54.015197376519836
641482,Nestor Cortes,2024,267,30,96.91852163184882,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,50.72309849597472
519043,Matt Moore,2024,266,50,108.14943705828864,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,65.37870705919175
659275,Dinelson Lamet,2024,1,1,74.1450870584848,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,21.005258936652393
669724,Brenan Hanifee,2024,43,19,90.4729050248571,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,42.31199126617102
680742,Jonathan Bowlan,2024,30,1,109.32587802164598,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,68.53875797422992
682989,Victor Mederos,2024,19,4,102.97526449471165,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,65.85905711189214
676879,Aaron Ashby,2024,210,14,93.65411218583604,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,48.41788442417965
641793,Zack Littell,2024,544,29,86.97096882333985,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,33.42495450135495
628452,Raisel Iglesias,2024,278,59,99.42111964323102,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,53.988824881871786
676684,Will Vest,2024,633,68,98.611156005725,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,51.70868992089852
643410,Mark Leiter Jr.,2024,171,54,95.58787233122405,,RP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,41.93146722982677
687863,Porter Hodge,2024,239,38,110.49959355469402,,RP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,57.658865537513925
694361,Will Klein,2024,20,7,107.26700024089196,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,57.5088087428627
642016,Daniel Robert,2024,46,4,100.5373487799969,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,54.734242560216806
669620,Brady Basso,2024,163,7,91.903279279899,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,41.17234360960269
